frequency,bandwidth,spreadingFactor,codeRate,timestamp,rssi,loraSnr,channel,rfChain,latitude,longitude,altitude,adr,adrAckReq,fCnt,fOpts
916400000,125,7,4/5,715449204,-34,9.8,6,1,0,0,0,False,False,0,False
915600000,125,7,4/5,716523211,-29,7.2,2,0,0,0,0,False,False,1,False
915400000,125,7,4/5,717599227,-36,9,1,0,0,0,0,False,False,2,False
916200000,125,7,4/5,718675244,-31,9,5,1,0,0,0,False,False,3,False
916000000,125,7,4/5,719751267,-33,9.8,4,1,0,0,0,False,False,4,False
915800000,125,7,4/5,720827275,-24,9.2,3,0,0,0,0,False,False,5,False
915200000,125,7,4/5,721903299,-30,8.2,0,0,0,0,0,False,False,6,False
915600000,125,7,4/5,722979307,-35,7.5,2,0,0,0,0,False,False,7,False
915800000,125,7,4/5,724055323,-42,8.8,3,0,0,0,0,False,False,8,False
916400000,125,7,4/5,725131340,-46,10.8,6,1,0,0,0,False,False,9,False
915400000,125,7,4/5,726207355,-41,10,1,0,0,0,0,False,False,10,False
915200000,125,7,4/5,727283371,-37,9.8,0,0,0,0,0,False,False,11,False
916000000,125,7,4/5,728359387,-40,9.8,4,1,0,0,0,False,False,12,False
916200000,125,7,4/5,729435404,-37,10,5,1,0,0,0,False,False,13,False
916200000,125,7,4/5,730511420,-36,10,5,1,0,0,0,False,False,14,False
915400000,125,7,4/5,731587435,-37,10.2,1,0,0,0,0,False,False,15,False
916000000,125,7,4/5,732663451,-36,9.8,4,1,0,0,0,False,False,16,False
915200000,125,7,4/5,733739467,-37,9.5,0,0,0,0,0,False,False,17,False
915800000,125,7,4/5,734815475,-35,9.8,3,0,0,0,0,False,False,18,False
915600000,125,7,4/5,735891499,-37,7.5,2,0,0,0,0,False,False,19,False
916400000,125,7,4/5,736967516,-52,9,6,1,0,0,0,False,False,20,False
916000000,125,7,4/5,738043531,-57,10,4,1,0,0,0,False,False,21,False
915200000,125,7,4/5,739119547,-37,9.2,0,0,0,0,0,False,False,22,False
915800000,125,7,4/5,740195555,-47,9.5,3,0,0,0,0,False,False,23,False
915400000,125,7,4/5,741271571,-53,8.2,1,0,0,0,0,False,False,24,False
916400000,125,7,4/5,742347588,-50,9.2,6,1,0,0,0,False,False,25,False
916200000,125,7,4/5,743423612,-61,9.2,5,1,0,0,0,False,False,26,False
915600000,125,7,4/5,744499619,-53,7.2,2,0,0,0,0,False,False,27,False
915600000,125,7,4/5,745575635,-54,7.2,2,0,0,0,0,False,False,28,False
915400000,125,7,4/5,746651651,-51,9,1,0,0,0,0,False,False,29,False
916200000,125,7,4/5,747727668,-53,9,5,1,0,0,0,False,False,30,False
916400000,125,7,4/5,748803684,-58,9,6,1,0,0,0,False,False,31,False
915800000,125,7,4/5,749879699,-63,10.2,3,0,0,0,0,False,False,32,False
915200000,125,7,4/5,750955723,-78,10,0,0,0,0,0,False,False,33,False
916000000,125,7,4/5,752031739,-59,9.2,4,1,0,0,0,False,False,34,False
915200000,125,7,4/5,753107755,-67,9.5,0,0,0,0,0,False,False,35,False
915800000,125,7,4/5,754183763,-60,8.5,3,0,0,0,0,False,False,36,False
916200000,125,7,4/5,755259780,-61,9.5,5,1,0,0,0,False,False,37,False
916000000,125,7,4/5,756335803,-65,9,4,1,0,0,0,False,False,38,False
916400000,125,7,4/5,757411812,-67,9.2,6,1,0,0,0,False,False,39,False
915600000,125,7,4/5,758487827,-64,7,2,0,0,0,0,False,False,40,False
915400000,125,7,4/5,759563843,-72,8.5,1,0,0,0,0,False,False,41,False
916000000,125,7,4/5,760639867,-68,9.2,4,1,0,0,0,False,False,42,False
915800000,125,7,4/5,761715875,-52,10.5,3,0,0,0,0,False,False,43,False
915400000,125,7,4/5,762791891,-61,9.2,1,0,0,0,0,False,False,44,False
915200000,125,7,4/5,763867915,-61,8.5,0,0,0,0,0,False,False,45,False
916200000,125,7,4/5,764943924,-63,9,5,1,0,0,0,False,False,46,False
916400000,125,7,4/5,766019940,-73,10,6,1,0,0,0,False,False,47,False
915600000,125,7,4/5,767095955,-64,7,2,0,0,0,0,False,False,48,False
916200000,125,7,4/5,768171972,-56,9.5,5,1,0,0,0,False,False,49,False
916400000,125,7,4/5,769247988,-59,9.8,6,1,0,0,0,False,False,50,False
915200000,125,7,4/5,770324011,-59,9.2,0,0,0,0,0,False,False,51,False
915400000,125,7,4/5,771400019,-61,9.8,1,0,0,0,0,False,False,52,False
915600000,125,7,4/5,772476035,-55,7.2,2,0,0,0,0,False,False,53,False
915800000,125,7,4/5,773552051,-69,9.5,3,0,0,0,0,False,False,54,False
916000000,125,7,4/5,774628075,-58,9,4,1,0,0,0,False,False,55,False
916200000,125,7,4/5,775704084,-63,9.8,5,1,0,0,0,False,False,56,False
916000000,125,7,4/5,776780107,-63,9,4,1,0,0,0,False,False,57,False
916400000,125,7,4/5,777856116,-69,9.5,6,1,0,0,0,False,False,58,False
915600000,125,7,4/5,778932131,-61,7.2,2,0,0,0,0,False,False,59,False
915400000,125,7,4/5,780008147,-71,9.5,1,0,0,0,0,False,False,60,False
915800000,125,7,4/5,781084163,-60,9.8,3,0,0,0,0,False,False,61,False
915200000,125,7,4/5,782160187,-61,9.5,0,0,0,0,0,False,False,62,False
915800000,125,7,4/5,783236195,-60,10.2,3,0,0,0,0,False,False,63,False
916000000,125,7,4/5,784312219,-60,9.5,4,1,0,0,0,False,False,64,False
915200000,125,7,4/5,785388235,-61,9.5,0,0,0,0,0,False,False,65,False
916200000,125,7,4/5,786464244,-53,9.8,5,1,0,0,0,False,False,66,False
916400000,125,7,4/5,787540260,-57,9.5,6,1,0,0,0,False,False,67,False
915400000,125,7,4/5,788616275,-67,10.2,1,0,0,0,0,False,False,68,False
915600000,125,7,4/5,789692291,-51,8.2,2,0,0,0,0,False,False,69,False
915800000,125,7,4/5,790768307,-52,9.5,3,0,0,0,0,False,False,70,False
916200000,125,7,4/5,791844324,-60,10.8,5,1,0,0,0,False,False,71,False
916000000,125,7,4/5,792920339,-58,9,4,1,0,0,0,False,False,72,False
915200000,125,7,4/5,793996355,-56,8.5,0,0,0,0,0,False,False,73,False
916400000,125,7,4/5,795072372,-51,9.2,6,1,0,0,0,False,False,74,False
915400000,125,7,4/5,796148387,-61,10.5,1,0,0,0,0,False,False,75,False
915600000,125,7,4/5,797224403,-63,6.8,2,0,0,0,0,False,False,76,False
915600000,125,7,4/5,798300419,-55,6.5,2,0,0,0,0,False,False,77,False
915800000,125,7,4/5,799376427,-48,8.5,3,0,0,0,0,False,False,78,False
916200000,125,7,4/5,800452452,-48,10.2,5,1,0,0,0,False,False,79,False
915200000,125,7,4/5,801528467,-57,10.5,0,0,0,0,0,False,False,80,False
915400000,125,7,4/5,802604483,-51,9.8,1,0,0,0,0,False,False,81,False
916000000,125,7,4/5,803680499,-51,9.8,4,1,0,0,0,False,False,82,False
916400000,125,7,4/5,804756508,-58,9.2,6,1,0,0,0,False,False,83,False
916200000,125,7,4/5,805832532,-50,8.8,5,1,0,0,0,False,False,84,False
915200000,125,7,4/5,806908547,-57,9.5,0,0,0,0,0,False,False,85,False
915800000,125,7,4/5,807984555,-55,10,3,0,0,0,0,False,False,86,False
916400000,125,7,4/5,809060572,-48,10,6,1,0,0,0,False,False,87,False
915400000,125,7,4/5,810136587,-45,10,1,0,0,0,0,False,False,88,False
916000000,125,7,4/5,811212603,-57,8.8,4,1,0,0,0,False,False,89,False
915600000,125,7,4/5,812288619,-41,7.2,2,0,0,0,0,False,False,90,False
915200000,125,7,4/5,813364635,-43,9,0,0,0,0,0,False,False,91,False
916400000,125,7,4/5,814440652,-42,9,6,1,0,0,0,False,False,92,False
916000000,125,7,4/5,816800683,-50,9.2,4,1,0,0,0,False,False,93,False
915800000,125,7,4/5,817876691,-65,8.5,3,0,0,0,0,False,False,94,False
915600000,125,7,4/5,818952715,-51,7,2,0,0,0,0,False,False,95,False
915400000,125,7,4/5,820028731,-59,9.2,1,0,0,0,0,False,False,96,False
916200000,125,7,4/5,821104748,-54,9,5,1,0,0,0,False,False,97,False
915600000,125,7,4/5,822180755,-52,7.8,2,0,0,0,0,False,False,98,False
915400000,125,7,4/5,823256771,-57,8.8,1,0,0,0,0,False,False,99,False
916000000,125,7,4/5,824332795,-57,9,4,1,0,0,0,False,False,100,False
915200000,125,7,4/5,825408811,-60,8.5,0,0,0,0,0,False,False,101,False
916400000,125,7,4/5,826484820,-60,10.2,6,1,0,0,0,False,False,102,False
915800000,125,7,4/5,827560835,-52,8.8,3,0,0,0,0,False,False,103,False
916200000,125,7,4/5,828636860,-51,8.8,5,1,0,0,0,False,False,104,False
915800000,125,7,4/5,829712859,-54,9,3,0,0,0,0,False,False,105,False
915400000,125,7,4/5,830788883,-55,8.8,1,0,0,0,0,False,False,106,False
916400000,125,7,4/5,831864892,-55,9.2,6,1,0,0,0,False,False,107,False
916200000,125,7,4/5,832940908,-54,10,5,1,0,0,0,False,False,108,False
915600000,125,7,4/5,834016923,-54,7,2,0,0,0,0,False,False,109,False
916000000,125,7,4/5,835092939,-55,10.2,4,1,0,0,0,False,False,110,False
915200000,125,7,4/5,836168955,-54,10,0,0,0,0,0,False,False,111,False
915800000,125,7,4/5,837244963,-54,9.2,3,0,0,0,0,False,False,112,False
915200000,125,7,4/5,838320987,-55,9.5,0,0,0,0,0,False,False,113,False
915600000,125,7,4/5,839396995,-53,6.8,2,0,0,0,0,False,False,114,False
916400000,125,7,4/5,840473012,-59,10,6,1,0,0,0,False,False,115,False
916200000,125,7,4/5,841549028,-58,9.8,5,1,0,0,0,False,False,116,False
915400000,125,7,4/5,842625043,-55,10.2,1,0,0,0,0,False,False,117,False
916000000,125,7,4/5,843701059,-60,9.5,4,1,0,0,0,False,False,118,False
915600000,125,7,4/5,844777067,-57,8,2,0,0,0,0,False,False,119,False
916000000,125,7,4/5,845853091,-59,9.2,4,1,0,0,0,False,False,120,False
916400000,125,7,4/5,846929100,-54,9.8,6,1,0,0,0,False,False,121,False
916200000,125,7,4/5,851021420,-52,11,5,1,0,0,0,False,False,123,False
915800000,125,7,4/5,852097163,-53,9.2,3,0,0,0,0,False,False,124,False
915200000,125,7,4/5,853173187,-55,10.2,0,0,0,0,0,False,False,125,False
916200000,125,7,4/5,854249204,-53,8.8,5,1,0,0,0,False,False,126,False
916000000,125,7,4/5,855325219,-55,8.8,4,1,0,0,0,False,False,127,False
915800000,125,7,4/5,856401227,-55,9.2,3,0,0,0,0,False,False,128,False
915200000,125,7,4/5,857477243,-55,9.8,0,0,0,0,0,False,False,129,False
915600000,125,7,4/5,858553259,-53,6.8,2,0,0,0,0,False,False,130,False
916400000,125,7,4/5,859629268,-54,9.8,6,1,0,0,0,False,False,131,False
915400000,125,7,4/5,860705283,-54,8.5,1,0,0,0,0,False,False,132,False
916200000,125,7,4/5,861781300,-54,9,5,1,0,0,0,False,False,133,False
915400000,125,7,4/5,862857315,-55,9.5,1,0,0,0,0,False,False,134,False
915800000,125,7,4/5,863933323,-53,9,3,0,0,0,0,False,False,135,False
916400000,125,7,4/5,865009340,-51,9.8,6,1,0,0,0,False,False,136,False
916000000,125,7,4/5,866085363,-54,9.2,4,1,0,0,0,False,False,137,False
915600000,125,7,4/5,867161371,-55,7.2,2,0,0,0,0,False,False,138,False
915200000,125,7,4/5,868237387,-55,9.2,0,0,0,0,0,False,False,139,False
916000000,125,7,4/5,869313403,-55,9.8,4,1,0,0,0,False,False,140,False
916400000,125,7,4/5,870389412,-50,8.8,6,1,0,0,0,False,False,141,False
916200000,125,7,4/5,873405724,-51,9.8,5,1,0,0,0,False,False,142,False
915600000,125,7,4/5,874481467,-53,7.2,2,0,0,0,0,False,False,143,False
915800000,125,7,4/5,875557483,-54,9.5,3,0,0,0,0,False,False,144,False
915400000,125,7,4/5,876633499,-58,9.8,1,0,0,0,0,False,False,145,False
915200000,125,7,4/5,877709515,-55,9.8,0,0,0,0,0,False,False,146,False
916000000,125,7,4/5,878785531,-52,10,4,1,0,0,0,False,False,147,False
915800000,125,7,4/5,879861539,-53,10,3,0,0,0,0,False,False,148,False
915600000,125,7,4/5,880937555,-57,7.2,2,0,0,0,0,False,False,149,False
915400000,125,7,4/5,882013571,-52,9,1,0,0,0,0,False,False,150,False
916200000,125,7,4/5,883089588,-53,10.5,5,1,0,0,0,False,False,151,False
915200000,125,7,4/5,884165603,-57,10,0,0,0,0,0,False,False,152,False
916400000,125,7,4/5,885241612,-61,9.2,6,1,0,0,0,False,False,153,False
915800000,125,7,4/5,886317627,-54,10.8,3,0,0,0,0,False,False,154,False
915200000,125,7,4/5,887393643,-62,8.8,0,0,0,0,0,False,False,155,False
916000000,125,7,4/5,888469659,-58,9.8,4,1,0,0,0,False,False,156,False
915600000,125,7,4/5,889545675,-54,7.2,2,0,0,0,0,False,False,157,False
915400000,125,7,4/5,890621691,-54,9.5,1,0,0,0,0,False,False,158,False
916400000,125,7,4/5,891697700,-52,9.8,6,1,0,0,0,False,False,159,False
916200000,125,7,4/5,892773716,-53,9,5,1,0,0,0,False,False,160,False
915200000,125,7,4/5,893849731,-55,9.8,0,0,0,0,0,False,False,161,False
916200000,125,7,4/5,894925748,-45,10,5,1,0,0,0,False,False,162,False
916000000,125,7,4/5,896001763,-66,10.5,4,1,0,0,0,False,False,163,False
916400000,125,7,4/5,897077772,-52,9.8,6,1,0,0,0,False,False,164,False
915800000,125,7,4/5,898153787,-59,10,3,0,0,0,0,False,False,165,False
915400000,125,7,4/5,899229803,-52,9.5,1,0,0,0,0,False,False,166,False
915600000,125,7,4/5,900305819,-48,7.2,2,0,0,0,0,False,False,167,False
916000000,125,7,4/5,901381835,-48,9.8,4,1,0,0,0,False,False,168,False
915800000,125,7,4/5,902457843,-49,10.2,3,0,0,0,0,False,False,169,False
916200000,125,7,4/5,903533860,-47,9.2,5,1,0,0,0,False,False,170,False
916400000,125,7,4/5,904609876,-54,10,6,1,0,0,0,False,False,171,False
915600000,125,7,4/5,905685891,-47,7,2,0,0,0,0,False,False,172,False
915400000,125,7,4/5,906761907,-48,9.8,1,0,0,0,0,False,False,173,False
915200000,125,7,4/5,907837923,-51,10.2,0,0,0,0,0,False,False,174,False
915400000,125,7,4/5,908913931,-46,8.2,1,0,0,0,0,False,False,175,False
915600000,125,7,4/5,909989947,-47,7.2,2,0,0,0,0,False,False,176,False
916200000,125,7,4/5,911065964,-47,9.5,5,1,0,0,0,False,False,177,False
916000000,125,7,4/5,912141979,-49,9.8,4,1,0,0,0,False,False,178,False
916400000,125,7,4/5,913217988,-46,8.8,6,1,0,0,0,False,False,179,False
915800000,125,7,4/5,914294003,-52,10.5,3,0,0,0,0,False,False,180,False
915200000,125,7,4/5,915370027,-48,8.8,0,0,0,0,0,False,False,181,False
916400000,125,7,4/5,916446036,-47,10,6,1,0,0,0,False,False,182,False
915200000,125,7,4/5,917522051,-51,10,0,0,0,0,0,False,False,183,False
915600000,125,7,4/5,918598067,-46,7.2,2,0,0,0,0,False,False,184,False
915800000,125,7,4/5,919674075,-48,9.8,3,0,0,0,0,False,False,185,False
916000000,125,7,4/5,920750099,-49,9.8,4,1,0,0,0,False,False,186,False
916200000,125,7,4/5,921826108,-48,9.5,5,1,0,0,0,False,False,187,False
915400000,125,7,4/5,922902123,-48,10.2,1,0,0,0,0,False,False,188,False
916200000,125,7,4/5,923978140,-53,10,5,1,0,0,0,False,False,189,False
916400000,125,7,4/5,925054148,-48,9.2,6,1,0,0,0,False,False,190,False
915400000,125,7,4/5,926130163,-50,9.2,1,0,0,0,0,False,False,191,False
916000000,125,7,4/5,927206187,-49,8.8,4,1,0,0,0,False,False,192,False
915200000,125,7,4/5,928282195,-48,9.2,0,0,0,0,0,False,False,193,False
915800000,125,7,4/5,929358203,-45,9.8,3,0,0,0,0,False,False,194,False
915600000,125,7,4/5,930434219,-51,7.5,2,0,0,0,0,False,False,195,False
915800000,125,7,4/5,931510235,-51,10.5,3,0,0,0,0,False,False,196,False
916200000,125,7,4/5,932586252,-49,9.8,5,1,0,0,0,False,False,197,False
915200000,125,7,4/5,933662267,-52,9.2,0,0,0,0,0,False,False,198,False
916400000,125,7,4/5,934738284,-48,10,6,1,0,0,0,False,False,199,False
916000000,125,7,4/5,935814299,-49,10.2,4,1,0,0,0,False,False,200,False
915600000,125,7,4/5,936890307,-47,7,2,0,0,0,0,False,False,201,False
915400000,125,7,4/5,937966323,-46,9.2,1,0,0,0,0,False,False,202,False
915200000,125,7,4/5,939042339,-47,9.2,0,0,0,0,0,False,False,203,False
915400000,125,7,4/5,940118355,-47,10.2,1,0,0,0,0,False,False,204,False
916000000,125,7,4/5,941194371,-48,10,4,1,0,0,0,False,False,205,False
916200000,125,7,4/5,942270388,-46,9.5,5,1,0,0,0,False,False,206,False
915800000,125,7,4/5,943346395,-48,10.2,3,0,0,0,0,False,False,207,False
915600000,125,7,4/5,944422411,-45,7.5,2,0,0,0,0,False,False,208,False
916400000,125,7,4/5,945498428,-48,9.2,6,1,0,0,0,False,False,209,False
916200000,125,7,4/5,946574444,-47,9.8,5,1,0,0,0,False,False,210,False
915800000,125,7,4/5,947650451,-45,9.8,3,0,0,0,0,False,False,211,False
915400000,125,7,4/5,948726475,-44,9.2,1,0,0,0,0,False,False,212,False
915200000,125,7,4/5,949802491,-45,9.5,0,0,0,0,0,False,False,213,False
916400000,125,7,4/5,950878500,-47,9.8,6,1,0,0,0,False,False,214,False
915600000,125,7,4/5,951954515,-45,7,2,0,0,0,0,False,False,215,False
916000000,125,7,4/5,953030531,-46,9.8,4,1,0,0,0,False,False,216,False
915800000,125,7,4/5,954106539,-46,9.2,3,0,0,0,0,False,False,217,False
915600000,125,7,4/5,955182555,-46,7.2,2,0,0,0,0,False,False,218,False
916400000,125,7,4/5,956258572,-47,9.8,6,1,0,0,0,False,False,219,False
915200000,125,7,4/5,957334587,-46,8.5,0,0,0,0,0,False,False,220,False
915400000,125,7,4/5,958410603,-51,9.8,1,0,0,0,0,False,False,221,False
916200000,125,7,4/5,959486620,-47,10.5,5,1,0,0,0,False,False,222,False
916000000,125,7,4/5,960562635,-47,9.8,4,1,0,0,0,False,False,223,False
915400000,125,7,4/5,963578939,-46,9.8,1,0,0,0,0,False,False,224,False
916400000,125,7,4/5,964654684,-45,9,6,1,0,0,0,False,False,225,False
915200000,125,7,4/5,965730707,-47,9.2,0,0,0,0,0,False,False,226,False
916200000,125,7,4/5,966806724,-46,9,5,1,0,0,0,False,False,227,False
915800000,125,7,4/5,967882731,-47,9,3,0,0,0,0,False,False,228,False
915600000,125,7,4/5,968958747,-45,7,2,0,0,0,0,False,False,229,False
916000000,125,7,4/5,970034763,-47,9.5,4,1,0,0,0,False,False,230,False
915600000,125,7,4/5,971110779,-46,7.2,2,0,0,0,0,False,False,231,False
915800000,125,7,4/5,972186787,-45,9,3,0,0,0,0,False,False,232,False
916200000,125,7,4/5,973262812,-46,8.8,5,1,0,0,0,False,False,233,False
915400000,125,7,4/5,974338827,-46,9,1,0,0,0,0,False,False,234,False
916000000,125,7,4/5,975414843,-48,9,4,1,0,0,0,False,False,235,False
915200000,125,7,4/5,976490859,-47,9,0,0,0,0,0,False,False,236,False
916400000,125,7,4/5,977566868,-48,9,6,1,0,0,0,False,False,237,False
915800000,125,7,4/5,978642875,-48,10,3,0,0,0,0,False,False,238,False
916000000,125,7,4/5,979718899,-48,10,4,1,0,0,0,False,False,239,False
915400000,125,7,4/5,980794915,-46,9.5,1,0,0,0,0,False,False,240,False
915600000,125,7,4/5,981870923,-47,7.5,2,0,0,0,0,False,False,241,False
916200000,125,7,4/5,982946940,-46,8.8,5,1,0,0,0,False,False,242,False
916400000,125,7,4/5,984022956,-51,10.2,6,1,0,0,0,False,False,243,False
915200000,125,7,4/5,985098971,-48,9.2,0,0,0,0,0,False,False,244,False
915600000,125,7,4/5,986174987,-45,7.2,2,0,0,0,0,False,False,245,False
915400000,125,7,4/5,987251003,-46,9.2,1,0,0,0,0,False,False,246,False
916000000,125,7,4/5,988327019,-48,9.8,4,1,0,0,0,False,False,247,False
916400000,125,7,4/5,989403028,-45,9.8,6,1,0,0,0,False,False,248,False
916200000,125,7,4/5,990479044,-46,9.2,5,1,0,0,0,False,False,249,False
915200000,125,7,4/5,991555059,-49,9,0,0,0,0,0,False,False,250,False
915800000,125,7,4/5,992631075,-49,8.8,3,0,0,0,0,False,False,251,False
916000000,125,7,4/5,993707091,-49,9.2,4,1,0,0,0,False,False,252,False
915200000,125,7,4/5,994783107,-47,9.8,0,0,0,0,0,False,False,253,False
916400000,125,7,4/5,995859116,-47,9.2,6,1,0,0,0,False,False,254,False
915800000,125,7,4/5,996935131,-45,10.2,3,0,0,0,0,False,False,255,False
916200000,125,7,4/5,998011148,-61,8.5,5,1,0,0,0,False,False,256,False
915400000,125,7,4/5,999087171,-45,10.2,1,0,0,0,0,False,False,257,False
915600000,125,7,4/5,1000163179,-43,6.2,2,0,0,0,0,False,False,258,False
915600000,125,7,4/5,1001239195,-39,7.8,2,0,0,0,0,False,False,259,False
915400000,125,7,4/5,1002315203,-45,9,1,0,0,0,0,False,False,260,False
915800000,125,7,4/5,1003391219,-42,9.5,3,0,0,0,0,False,False,261,False
916200000,125,7,4/5,1004467236,-40,9,5,1,0,0,0,False,False,262,False
916000000,125,7,4/5,1005543259,-52,8.5,4,1,0,0,0,False,False,263,False
916400000,125,7,4/5,1006619268,-43,10.2,6,1,0,0,0,False,False,264,False
915200000,125,7,4/5,1007695283,-43,10,0,0,0,0,0,False,False,265,False
915600000,125,7,4/5,1008771291,-35,7.2,2,0,0,0,0,False,False,266,False
915200000,125,7,4/5,1009847315,-34,10.2,0,0,0,0,0,False,False,267,False
916400000,125,7,4/5,1010923324,-35,10,6,1,0,0,0,False,False,268,False
915400000,125,7,4/5,1011999339,-40,9.5,1,0,0,0,0,False,False,269,False
916000000,125,7,4/5,1013075355,-47,9,4,1,0,0,0,False,False,270,False
916200000,125,7,4/5,1014151372,-52,9.8,5,1,0,0,0,False,False,271,False
915800000,125,7,4/5,1015227379,-48,9.8,3,0,0,0,0,False,False,272,False
915600000,125,7,4/5,1016303395,-39,5.8,2,0,0,0,0,False,False,273,False
915200000,125,7,4/5,1017379419,-47,9.2,0,0,0,0,0,False,False,274,False
915800000,125,7,4/5,1018455427,-63,9.2,3,0,0,0,0,False,False,275,False
915400000,125,7,4/5,1019531443,-42,9.8,1,0,0,0,0,False,False,276,False
916200000,125,7,4/5,1020607460,-57,10.2,5,1,0,0,0,False,False,277,False
916000000,125,7,4/5,1021683475,-49,10,4,1,0,0,0,False,False,278,False
916400000,125,7,4/5,1022759484,-53,9.2,6,1,0,0,0,False,False,279,False
915200000,125,7,4/5,1023835507,-51,9.8,0,0,0,0,0,False,False,280,False
916200000,125,7,4/5,1024911516,-65,9.2,5,1,0,0,0,False,False,281,False
915400000,125,7,4/5,1025987531,-57,10.2,1,0,0,0,0,False,False,282,False
916000000,125,7,4/5,1027063547,-55,9.5,4,1,0,0,0,False,False,283,False
916400000,125,7,4/5,1028139564,-61,9.5,6,1,0,0,0,False,False,284,False
915600000,125,7,4/5,1029215579,-55,7,2,0,0,0,0,False,False,285,False
915800000,125,7,4/5,1030291587,-69,10,3,0,0,0,0,False,False,286,False
915600000,125,7,4/5,1031367603,-59,7.5,2,0,0,0,0,False,False,287,False
916000000,125,7,4/5,1032443627,-58,9,4,1,0,0,0,False,False,288,False
916200000,125,7,4/5,1033519636,-54,9.5,5,1,0,0,0,False,False,289,False
915800000,125,7,4/5,1034595651,-61,9,3,0,0,0,0,False,False,290,False
915200000,125,7,4/5,1035671667,-65,9,0,0,0,0,0,False,False,291,False
915400000,125,7,4/5,1036747683,-55,10,1,0,0,0,0,False,False,292,False
916400000,125,7,4/5,1037823700,-48,9.2,6,1,0,0,0,False,False,293,False
915200000,125,7,4/5,1038899715,-77,11,0,0,0,0,0,False,False,294,False
915400000,125,7,4/5,1039975731,-63,9.5,1,0,0,0,0,False,False,295,False
916000000,125,7,4/5,1041051747,-72,9.5,4,1,0,0,0,False,False,296,False
915600000,125,7,4/5,1042127755,-69,7,2,0,0,0,0,False,False,297,False
916400000,125,7,4/5,1043203772,-69,9.8,6,1,0,0,0,False,False,298,False
915800000,125,7,4/5,1044279787,-72,9.5,3,0,0,0,0,False,False,299,False
916200000,125,7,4/5,1045355804,-69,9.2,5,1,0,0,0,False,False,300,False
915400000,125,7,4/5,1046431819,-64,10.2,1,0,0,0,0,False,False,301,False
915600000,125,7,4/5,1047507835,-67,6.8,2,0,0,0,0,False,False,302,False
915200000,125,7,4/5,1048583851,-69,10.5,0,0,0,0,0,False,False,303,False
916400000,125,7,4/5,1049659868,-73,9,6,1,0,0,0,False,False,304,False
915800000,125,7,4/5,1050735875,-71,10.5,3,0,0,0,0,False,False,305,False
916000000,125,7,4/5,1051811899,-77,10.8,4,1,0,0,0,False,False,306,False
916200000,125,7,4/5,1052887916,-63,9,5,1,0,0,0,False,False,307,False
915400000,125,7,4/5,1053963923,-68,9,1,0,0,0,0,False,False,308,False
915800000,125,7,4/5,1055039939,-81,10,3,0,0,0,0,False,False,309,False
916400000,125,7,4/5,1056115956,-82,9.8,6,1,0,0,0,False,False,310,False
916000000,125,7,4/5,1057191971,-82,8.5,4,1,0,0,0,False,False,311,False
915600000,125,7,4/5,1058267987,-75,7.8,2,0,0,0,0,False,False,312,False
916200000,125,7,4/5,1059344004,-77,9.5,5,1,0,0,0,False,False,313,False
915200000,125,7,4/5,1060420019,-77,9,0,0,0,0,0,False,False,314,False
915400000,125,7,4/5,1061496035,-73,10,1,0,0,0,0,False,False,315,False
916200000,125,7,4/5,1062572052,-83,9.5,5,1,0,0,0,False,False,316,False
915600000,125,7,4/5,1063648067,-66,7,2,0,0,0,0,False,False,317,False
915800000,125,7,4/5,1064724083,-85,9.8,3,0,0,0,0,False,False,318,False
916400000,125,7,4/5,1065800100,-72,9,6,1,0,0,0,False,False,319,False
915200000,125,7,4/5,1066876115,-83,9.2,0,0,0,0,0,False,False,320,False
916000000,125,7,4/5,1067952131,-83,9.8,4,1,0,0,0,False,False,321,False
915800000,125,7,4/5,1069028139,-76,10,3,0,0,0,0,False,False,322,False
916000000,125,7,4/5,1070104163,-75,9.5,4,1,0,0,0,False,False,323,False
916400000,125,7,4/5,1071180172,-83,9.2,6,1,0,0,0,False,False,324,False
915200000,125,7,4/5,1072256195,-71,9.8,0,0,0,0,0,False,False,325,False
915600000,125,7,4/5,1073332203,-77,7.5,2,0,0,0,0,False,False,326,False
915400000,125,7,4/5,1074408219,-69,9,1,0,0,0,0,False,False,327,False
916200000,125,7,4/5,1075484236,-76,9,5,1,0,0,0,False,False,328,False
916000000,125,7,4/5,1076560259,-72,9.5,4,1,0,0,0,False,False,329,False
915400000,125,7,4/5,1077636267,-82,8.8,1,0,0,0,0,False,False,330,False
915600000,125,7,4/5,1078712283,-90,6.2,2,0,0,0,0,False,False,331,False
916400000,125,7,4/5,1079788300,-79,9.5,6,1,0,0,0,False,False,332,False
915800000,125,7,4/5,1080864315,-72,9,3,0,0,0,0,False,False,333,False
915200000,125,7,4/5,1081940339,-75,8.2,0,0,0,0,0,False,False,334,False
916200000,125,7,4/5,1083016348,-81,8.8,5,1,0,0,0,False,False,335,False
916200000,125,7,4/5,1084092364,-75,9.2,5,1,0,0,0,False,False,336,False
916400000,125,7,4/5,1085168380,-76,10.5,6,1,0,0,0,False,False,337,False
915600000,125,7,4/5,1086244395,-83,7,2,0,0,0,0,False,False,338,False
916000000,125,7,4/5,1087320411,-78,8.8,4,1,0,0,0,False,False,339,False
915200000,125,7,4/5,1088396427,-75,8.2,0,0,0,0,0,False,False,340,False
915400000,125,7,4/5,1089472443,-71,9.8,1,0,0,0,0,False,False,341,False
